invoice_id,month,property_id,property_name,district,manager,unit_id,tenant_id,tenant_name,due_date,rent_billed,amount_paid,balance,paid_date,payment_status,days_late,aging_bucket
"INV-00655","2026-07","P08","Linden Court","Uskudar","Mert Demir","P08-U04","T055","Can Yilmaz","2026-07-05","1325","1325","0","2026-07-05","Paid","0","Current"
"INV-00656","2026-08","P08","Linden Court","Uskudar","Mert Demir","P08-U04","T055","Can Yilmaz","2026-08-05","1325","1325","0","2026-08-16","Paid Late","11","Current"
"INV-00657","2026-09","P08","Linden Court","Uskudar","Mert Demir","P08-U04","T055","Can Yilmaz","2026-09-05","1325","1325","0","2026-09-10","Paid","5","Current"
"INV-00658","2026-10","P08","Linden Court","Uskudar","Mert Demir","P08-U04","T055","Can Yilmaz","2026-10-05","1325","1325","0","2026-10-06","Paid","1","Current"
"INV-00659","2026-11","P08","Linden Court","Uskudar","Mert Demir","P08-U04","T055","Can Yilmaz","2026-11-05","1325","610","715","2026-11-24","Partial","56","31-60 Days"
"INV-00660","2026-12","P08","Linden Court","Uskudar","Mert Demir","P08-U04","T055","Can Yilmaz","2026-12-05","1325","0","1325","","Unpaid","26","1-30 Days"
"INV-00661","2026-01","P08","Linden Court","Uskudar","Mert Demir","P08-U05","T056","Derya Aydin","2026-01-05","1350","1350","0","2026-01-02","Paid","0","Current"
"INV-00662","2026-02","P08","Linden Court","Uskudar","Mert Demir","P08-U05","T056","Derya Aydin","2026-02-05","1350","0","1350","","Unpaid","329","90+ Days"
"INV-00663","2026-03","P08","Linden Court","Uskudar","Mert Demir","P08-U05","T056","Derya Aydin","2026-03-05","1350","1350","0","2026-03-06","Paid","1","Current"
"INV-00664","2026-04","P08","Linden Court","Uskudar","Mert Demir","P08-U05","T056","Derya Aydin","2026-04-05","1350","1350","0","2026-04-20","Paid Late","15","Current"
"INV-00665","2026-05","P08","Linden Court","Uskudar","Mert Demir","P08-U05","T056","Derya Aydin","2026-05-05","1350","1350","0","2026-05-02","Paid","0","Current"
"INV-00666","2026-06","P08","Linden Court","Uskudar","Mert Demir","P08-U05","T056","Derya Aydin","2026-06-05","1350","1350","0","2026-06-11","Paid","6","Current"
"INV-00667","2026-07","P08","Linden Court","Uskudar","Mert Demir","P08-U05","T056","Derya Aydin","2026-07-05","1350","1350","0","2026-07-11","Paid","6","Current"
"INV-00668","2026-08","P08","Linden Court","Uskudar","Mert Demir","P08-U05","T056","Derya Aydin","2026-08-05","1350","1350","0","2026-08-11","Paid","6","Current"
"INV-00669","2026-09","P08","Linden Court","Uskudar","Mert Demir","P08-U05","T056","Derya Aydin","2026-09-05","1350","1350","0","2026-09-03","Paid","0","Current"
"INV-00670","2026-10","P08","Linden Court","Uskudar","Mert Demir","P08-U05","T056","Derya Aydin","2026-10-05","1350","1350","0","2026-10-09","Paid","4","Current"
"INV-00671","2026-11","P08","Linden Court","Uskudar","Mert Demir","P08-U05","T056","Derya Aydin","2026-11-05","1350","1350","0","2026-11-16","Paid Late","11","Current"
"INV-00672","2026-12","P08","Linden Court","Uskudar","Mert Demir","P08-U05","T056","Derya Aydin","2026-12-05","1350","1350","0","2026-12-06","Paid","1","Current"
"INV-00673","2026-01","P08","Linden Court","Uskudar","Mert Demir","P08-U06","T057","Selin Polat","2026-01-05","1500","1500","0","2026-01-08","Paid","3","Current"
"INV-00674","2026-02","P08","Linden Court","Uskudar","Mert Demir","P08-U06","T057","Selin Polat","2026-02-05","1500","1500","0","2026-02-11","Paid","6","Current"
"INV-00675","2026-03","P08","Linden Court","Uskudar","Mert Demir","P08-U06","T057","Selin Polat","2026-03-05","1500","1500","0","2026-03-15","Paid Late","10","Current"
"INV-00676","2026-04","P08","Linden Court","Uskudar","Mert Demir","P08-U06","T057","Selin Polat","2026-04-05","1500","1500","0","2026-04-07","Paid","2","Current"
"INV-00677","2026-05","P08","Linden Court","Uskudar","Mert Demir","P08-U06","T057","Selin Polat","2026-05-05","1500","1500","0","2026-05-04","Paid","0","Current"
"INV-00678","2026-06","P08","Linden Court","Uskudar","Mert Demir","P08-U06","T057","Selin Polat","2026-06-05","1500","1500","0","2026-06-04","Paid","0","Current"
"INV-00679","2026-07","P08","Linden Court","Uskudar","Mert Demir","P08-U06","T057","Selin Polat","2026-07-05","1500","0","1500","","Unpaid","179","90+ Days"
"INV-00680","2026-08","P08","Linden Court","Uskudar","Mert Demir","P08-U06","T057","Selin Polat","2026-08-05","1500","1500","0","2026-08-10","Paid","5","Current"
"INV-00681","2026-09","P08","Linden Court","Uskudar","Mert Demir","P08-U06","T057","Selin Polat","2026-09-05","1500","1500","0","2026-09-03","Paid","0","Current"
"INV-00682","2026-10","P08","Linden Court","Uskudar","Mert Demir","P08-U06","T057","Selin Polat","2026-10-05","1500","1500","0","2026-10-11","Paid","6","Current"
"INV-00683","2026-11","P08","Linden Court","Uskudar","Mert Demir","P08-U06","T057","Selin Polat","2026-11-05","1500","609","891","2026-11-18","Partial","56","31-60 Days"
"INV-00684","2026-12","P08","Linden Court","Uskudar","Mert Demir","P08-U06","T057","Selin Polat","2026-12-05","1500","1500","0","2026-12-10","Paid","5","Current"
"INV-00685","2026-01","P08","Linden Court","Uskudar","Mert Demir","P08-U07","T058","Derya Sahin","2026-01-05","1475","1475","0","2026-01-11","Paid","6","Current"
"INV-00686","2026-02","P08","Linden Court","Uskudar","Mert Demir","P08-U07","T058","Derya Sahin","2026-02-05","1475","1475","0","2026-02-06","Paid","1","Current"
"INV-00687","2026-03","P08","Linden Court","Uskudar","Mert Demir","P08-U07","T058","Derya Sahin","2026-03-05","1475","1475","0","2026-03-04","Paid","0","Current"
"INV-00688","2026-04","P08","Linden Court","Uskudar","Mert Demir","P08-U07","T058","Derya Sahin","2026-04-05","1475","1475","0","2026-04-05","Paid","0","Current"
"INV-00689","2026-05","P08","Linden Court","Uskudar","Mert Demir","P08-U07","T058","Derya Sahin","2026-05-05","1475","1475","0","2026-05-11","Paid","6","Current"
"INV-00690","2026-06","P08","Linden Court","Uskudar","Mert Demir","P08-U07","T058","Derya Sahin","2026-06-05","1475","1475","0","2026-06-09","Paid","4","Current"
"INV-00691","2026-07","P08","Linden Court","Uskudar","Mert Demir","P08-U07","T058","Derya Sahin","2026-07-05","1475","1475","0","2026-07-09","Paid","4","Current"
"INV-00692","2026-08","P08","Linden Court","Uskudar","Mert Demir","P08-U07","T058","Derya Sahin","2026-08-05","1475","1475","0","2026-08-07","Paid","2","Current"
"INV-00693","2026-09","P08","Linden Court","Uskudar","Mert Demir","P08-U07","T058","Derya Sahin","2026-09-05","1475","1475","0","2026-09-06","Paid","1","Current"
"INV-00694","2026-10","P08","Linden Court","Uskudar","Mert Demir","P08-U07","T058","Derya Sahin","2026-10-05","1475","1475","0","2026-10-13","Paid Late","8","Current"
"INV-00695","2026-11","P08","Linden Court","Uskudar","Mert Demir","P08-U07","T058","Derya Sahin","2026-11-05","1475","1475","0","2026-11-07","Paid","2","Current"
"INV-00696","2026-12","P08","Linden Court","Uskudar","Mert Demir","P08-U07","T058","Derya Sahin","2026-12-05","1475","1475","0","2026-12-02","Paid","0","Current"
"INV-00697","2026-01","P08","Linden Court","Uskudar","Mert Demir","P08-U08","T059","Zeynep Kaya","2026-01-05","1600","1600","0","2026-01-03","Paid","0","Current"
"INV-00698","2026-02","P08","Linden Court","Uskudar","Mert Demir","P08-U08","T059","Zeynep Kaya","2026-02-05","1600","1600","0","2026-02-03","Paid","0","Current"
"INV-00699","2026-03","P08","Linden Court","Uskudar","Mert Demir","P08-U08","T059","Zeynep Kaya","2026-03-05","1600","1600","0","2026-03-06","Paid","1","Current"
"INV-00700","2026-04","P08","Linden Court","Uskudar","Mert Demir","P08-U08","T059","Zeynep Kaya","2026-04-05","1600","1600","0","2026-04-08","Paid","3","Current"
"INV-00701","2026-05","P08","Linden Court","Uskudar","Mert Demir","P08-U08","T059","Zeynep Kaya","2026-05-05","1600","1600","0","2026-05-19","Paid Late","14","Current"
"INV-00702","2026-06","P08","Linden Court","Uskudar","Mert Demir","P08-U08","T059","Zeynep Kaya","2026-06-05","1600","1600","0","2026-06-09","Paid","4","Current"
"INV-00703","2026-07","P08","Linden Court","Uskudar","Mert Demir","P08-U08","T059","Zeynep Kaya","2026-07-05","1600","1600","0","2026-07-02","Paid","0","Current"
"INV-00704","2026-08","P08","Linden Court","Uskudar","Mert Demir","P08-U08","T059","Zeynep Kaya","2026-08-05","1600","1600","0","2026-08-04","Paid","0","Current"
"INV-00705","2026-09","P08","Linden Court","Uskudar","Mert Demir","P08-U08","T059","Zeynep Kaya","2026-09-05","1600","1600","0","2026-09-07","Paid","2","Current"
"INV-00706","2026-10","P08","Linden Court","Uskudar","Mert Demir","P08-U08","T059","Zeynep Kaya","2026-10-05","1600","0","1600","","Unpaid","87","61-90 Days"
"INV-00707","2026-11","P08","Linden Court","Uskudar","Mert Demir","P08-U08","T059","Zeynep Kaya","2026-11-05","1600","1600","0","2026-11-06","Paid","1","Current"
"INV-00708","2026-12","P08","Linden Court","Uskudar","Mert Demir","P08-U08","T059","Zeynep Kaya","2026-12-05","1600","1600","0","2026-12-03","Paid","0","Current"
"INV-00709","2026-01","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U01","T060","Deniz Arslan","2026-01-05","1400","1400","0","2026-01-10","Paid","5","Current"
"INV-00710","2026-02","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U01","T060","Deniz Arslan","2026-02-05","1400","1400","0","2026-02-04","Paid","0","Current"
"INV-00711","2026-03","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U01","T060","Deniz Arslan","2026-03-05","1400","1400","0","2026-03-13","Paid Late","8","Current"
"INV-00712","2026-04","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U01","T060","Deniz Arslan","2026-04-05","1400","1400","0","2026-04-03","Paid","0","Current"
"INV-00713","2026-05","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U01","T060","Deniz Arslan","2026-05-05","1400","1400","0","2026-05-05","Paid","0","Current"
"INV-00714","2026-06","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U01","T060","Deniz Arslan","2026-06-05","1400","1400","0","2026-06-06","Paid","1","Current"
"INV-00715","2026-07","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U01","T060","Deniz Arslan","2026-07-05","1400","819","581","2026-07-25","Partial","179","90+ Days"
"INV-00716","2026-08","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U01","T060","Deniz Arslan","2026-08-05","1400","1400","0","2026-08-11","Paid","6","Current"
"INV-00717","2026-09","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U01","T060","Deniz Arslan","2026-09-05","1400","1400","0","2026-09-16","Paid Late","11","Current"
"INV-00718","2026-10","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U01","T060","Deniz Arslan","2026-10-05","1400","1400","0","2026-10-03","Paid","0","Current"
"INV-00719","2026-11","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U01","T060","Deniz Arslan","2026-11-05","1400","647","753","2026-11-22","Partial","56","31-60 Days"
"INV-00720","2026-12","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U01","T060","Deniz Arslan","2026-12-05","1400","1400","0","2026-12-24","Paid Late","19","Current"
"INV-00721","2026-01","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U02","T061","Elif Celik","2026-01-05","1400","1400","0","2026-01-22","Paid Late","17","Current"
"INV-00722","2026-02","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U02","T061","Elif Celik","2026-02-05","1400","1400","0","2026-02-07","Paid","2","Current"
"INV-00723","2026-03","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U02","T061","Elif Celik","2026-03-05","1400","1400","0","2026-03-14","Paid Late","9","Current"
"INV-00724","2026-04","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U02","T061","Elif Celik","2026-04-05","1400","1400","0","2026-04-11","Paid","6","Current"
"INV-00725","2026-05","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U02","T061","Elif Celik","2026-05-05","1400","1400","0","2026-05-18","Paid Late","13","Current"
"INV-00726","2026-06","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U02","T061","Elif Celik","2026-06-05","1400","1400","0","2026-06-10","Paid","5","Current"
"INV-00727","2026-07","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U02","T061","Elif Celik","2026-07-05","1400","1400","0","2026-07-21","Paid Late","16","Current"
"INV-00728","2026-08","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U02","T061","Elif Celik","2026-08-05","1400","1400","0","2026-08-12","Paid Late","7","Current"
"INV-00729","2026-09","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U02","T061","Elif Celik","2026-09-05","1400","1400","0","2026-09-05","Paid","0","Current"
"INV-00730","2026-10","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U02","T061","Elif Celik","2026-10-05","1400","1400","0","2026-10-02","Paid","0","Current"
"INV-00731","2026-11","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U02","T061","Elif Celik","2026-11-05","1400","1400","0","2026-11-07","Paid","2","Current"
"INV-00732","2026-12","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U02","T061","Elif Celik","2026-12-05","1400","0","1400","","Unpaid","26","1-30 Days"
"INV-00733","2026-01","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U03","T062","Mert Aksoy","2026-01-05","1525","1525","0","2026-01-10","Paid","5","Current"
"INV-00734","2026-02","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U03","T062","Mert Aksoy","2026-02-05","1525","1525","0","2026-02-05","Paid","0","Current"
"INV-00735","2026-03","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U03","T062","Mert Aksoy","2026-03-05","1525","1525","0","2026-03-11","Paid","6","Current"
"INV-00736","2026-04","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U03","T062","Mert Aksoy","2026-04-05","1525","1525","0","2026-04-11","Paid","6","Current"
"INV-00737","2026-05","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U03","T062","Mert Aksoy","2026-05-05","1525","1525","0","2026-05-03","Paid","0","Current"
"INV-00738","2026-06","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U03","T062","Mert Aksoy","2026-06-05","1525","1525","0","2026-06-20","Paid Late","15","Current"
"INV-00739","2026-07","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U03","T062","Mert Aksoy","2026-07-05","1525","1525","0","2026-07-02","Paid","0","Current"
"INV-00740","2026-08","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U03","T062","Mert Aksoy","2026-08-05","1525","1525","0","2026-08-11","Paid","6","Current"
"INV-00741","2026-09","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U03","T062","Mert Aksoy","2026-09-05","1525","1525","0","2026-09-03","Paid","0","Current"
"INV-00742","2026-10","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U03","T062","Mert Aksoy","2026-10-05","1525","1525","0","2026-10-11","Paid","6","Current"
"INV-00743","2026-11","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U03","T062","Mert Aksoy","2026-11-05","1525","1525","0","2026-11-02","Paid","0","Current"
"INV-00744","2026-12","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U03","T062","Mert Aksoy","2026-12-05","1525","1525","0","2026-12-11","Paid","6","Current"
"INV-00745","2026-01","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U04","T063","Emre Yilmaz","2026-01-05","1475","1475","0","2026-01-08","Paid","3","Current"
"INV-00746","2026-02","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U04","T063","Emre Yilmaz","2026-02-05","1475","1475","0","2026-02-10","Paid","5","Current"
"INV-00747","2026-03","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U04","T063","Emre Yilmaz","2026-03-05","1475","0","1475","","Unpaid","301","90+ Days"
"INV-00748","2026-04","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U04","T063","Emre Yilmaz","2026-04-05","1475","1475","0","2026-04-02","Paid","0","Current"
"INV-00749","2026-05","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U04","T063","Emre Yilmaz","2026-05-05","1475","1475","0","2026-05-02","Paid","0","Current"
"INV-00750","2026-06","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U04","T063","Emre Yilmaz","2026-06-05","1475","1475","0","2026-06-06","Paid","1","Current"
"INV-00751","2026-07","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U04","T063","Emre Yilmaz","2026-07-05","1475","1475","0","2026-07-11","Paid Late","6","Current"
"INV-00752","2026-08","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U04","T063","Emre Yilmaz","2026-08-05","1475","1475","0","2026-08-08","Paid","3","Current"
"INV-00753","2026-09","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U04","T063","Emre Yilmaz","2026-09-05","1475","1475","0","2026-09-06","Paid","1","Current"
"INV-00754","2026-10","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U04","T063","Emre Yilmaz","2026-10-05","1475","1475","0","2026-10-04","Paid","0","Current"
"INV-00755","2026-11","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U04","T063","Emre Yilmaz","2026-11-05","1475","1475","0","2026-11-07","Paid","2","Current"
"INV-00756","2026-12","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U04","T063","Emre Yilmaz","2026-12-05","1475","1475","0","2026-12-16","Paid Late","11","Current"
"INV-00757","2026-01","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U06","T064","Burak Demir","2026-01-05","1650","1650","0","2026-01-08","Paid","3","Current"
"INV-00758","2026-02","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U06","T064","Burak Demir","2026-02-05","1650","1650","0","2026-02-08","Paid","3","Current"
"INV-00759","2026-03","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U06","T064","Burak Demir","2026-03-05","1650","1650","0","2026-03-20","Paid Late","15","Current"
"INV-00760","2026-04","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U06","T064","Burak Demir","2026-04-05","1650","1650","0","2026-04-07","Paid","2","Current"
"INV-00761","2026-05","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U06","T064","Burak Demir","2026-05-05","1650","1650","0","2026-05-24","Paid Late","19","Current"
"INV-00762","2026-06","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U06","T064","Burak Demir","2026-06-05","1650","1650","0","2026-06-05","Paid","0","Current"
"INV-00763","2026-07","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U06","T064","Burak Demir","2026-07-05","1650","1650","0","2026-07-06","Paid","1","Current"
"INV-00764","2026-08","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U06","T064","Burak Demir","2026-08-05","1650","1650","0","2026-08-10","Paid","5","Current"
"INV-00765","2026-09","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U06","T064","Burak Demir","2026-09-05","1650","1650","0","2026-09-07","Paid","2","Current"
"INV-00766","2026-10","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U06","T064","Burak Demir","2026-10-05","1650","1650","0","2026-10-05","Paid","0","Current"
"INV-00767","2026-11","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U06","T064","Burak Demir","2026-11-05","1650","1650","0","2026-11-06","Paid","1","Current"
"INV-00768","2026-12","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U06","T064","Burak Demir","2026-12-05","1650","1650","0","2026-12-02","Paid","0","Current"
"INV-00769","2026-01","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U07","T065","Aylin Aksoy","2026-01-05","1650","1650","0","2026-01-10","Paid","5","Current"
"INV-00770","2026-02","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U07","T065","Aylin Aksoy","2026-02-05","1650","1650","0","2026-02-22","Paid Late","17","Current"
"INV-00771","2026-03","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U07","T065","Aylin Aksoy","2026-03-05","1650","586","1064","2026-03-21","Partial","301","90+ Days"
"INV-00772","2026-04","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U07","T065","Aylin Aksoy","2026-04-05","1650","1650","0","2026-04-02","Paid","0","Current"
"INV-00773","2026-05","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U07","T065","Aylin Aksoy","2026-05-05","1650","1650","0","2026-05-10","Paid","5","Current"
"INV-00774","2026-06","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U07","T065","Aylin Aksoy","2026-06-05","1650","1650","0","2026-06-07","Paid","2","Current"
"INV-00775","2026-07","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U07","T065","Aylin Aksoy","2026-07-05","1650","1650","0","2026-07-04","Paid","0","Current"
"INV-00776","2026-08","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U07","T065","Aylin Aksoy","2026-08-05","1650","1650","0","2026-08-09","Paid","4","Current"
"INV-00777","2026-09","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U07","T065","Aylin Aksoy","2026-09-05","1650","876","774","2026-09-19","Partial","117","90+ Days"
"INV-00778","2026-10","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U07","T065","Aylin Aksoy","2026-10-05","1650","1650","0","2026-10-02","Paid","0","Current"
"INV-00779","2026-11","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U07","T065","Aylin Aksoy","2026-11-05","1650","1650","0","2026-11-04","Paid","0","Current"
"INV-00780","2026-12","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U07","T065","Aylin Aksoy","2026-12-05","1650","1650","0","2026-12-05","Paid","0","Current"
"INV-00781","2026-01","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U08","T066","Zeynep Aydin","2026-01-05","1700","1700","0","2026-01-02","Paid","0","Current"
"INV-00782","2026-02","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U08","T066","Zeynep Aydin","2026-02-05","1700","1700","0","2026-02-02","Paid","0","Current"
"INV-00783","2026-03","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U08","T066","Zeynep Aydin","2026-03-05","1700","1700","0","2026-03-09","Paid","4","Current"
"INV-00784","2026-04","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U08","T066","Zeynep Aydin","2026-04-05","1700","1700","0","2026-04-04","Paid","0","Current"
"INV-00785","2026-05","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U08","T066","Zeynep Aydin","2026-05-05","1700","1700","0","2026-05-07","Paid","2","Current"
"INV-00786","2026-06","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U08","T066","Zeynep Aydin","2026-06-05","1700","1700","0","2026-06-09","Paid","4","Current"
"INV-00787","2026-07","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U08","T066","Zeynep Aydin","2026-07-05","1700","1700","0","2026-07-18","Paid Late","13","Current"
"INV-00788","2026-08","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U08","T066","Zeynep Aydin","2026-08-05","1700","1700","0","2026-08-04","Paid","0","Current"
"INV-00789","2026-09","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U08","T066","Zeynep Aydin","2026-09-05","1700","1700","0","2026-09-10","Paid","5","Current"
"INV-00790","2026-10","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U08","T066","Zeynep Aydin","2026-10-05","1700","0","1700","","Unpaid","87","61-90 Days"
"INV-00791","2026-11","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U08","T066","Zeynep Aydin","2026-11-05","1700","0","1700","","Unpaid","56","31-60 Days"
"INV-00792","2026-12","P09","Nova Apartments","Kadikoy","Selin Arslan","P09-U08","T066","Zeynep Aydin","2026-12-05","1700","1700","0","2026-12-08","Paid","3","Current"
"INV-00793","2026-01","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U01","T067","Mert Demir","2026-01-05","1625","1625","0","2026-01-07","Paid","2","Current"
"INV-00794","2026-02","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U01","T067","Mert Demir","2026-02-05","1625","1625","0","2026-02-03","Paid","0","Current"
"INV-00795","2026-03","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U01","T067","Mert Demir","2026-03-05","1625","1625","0","2026-03-09","Paid","4","Current"
"INV-00796","2026-04","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U01","T067","Mert Demir","2026-04-05","1625","1625","0","2026-04-06","Paid","1","Current"
"INV-00797","2026-05","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U01","T067","Mert Demir","2026-05-05","1625","1625","0","2026-05-10","Paid","5","Current"
"INV-00798","2026-06","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U01","T067","Mert Demir","2026-06-05","1625","0","1625","","Unpaid","209","90+ Days"
"INV-00799","2026-07","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U01","T067","Mert Demir","2026-07-05","1625","1625","0","2026-07-09","Paid","4","Current"
"INV-00800","2026-08","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U01","T067","Mert Demir","2026-08-05","1625","1625","0","2026-08-03","Paid","0","Current"
"INV-00801","2026-09","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U01","T067","Mert Demir","2026-09-05","1625","1625","0","2026-09-11","Paid","6","Current"
"INV-00802","2026-10","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U01","T067","Mert Demir","2026-10-05","1625","1625","0","2026-10-06","Paid","1","Current"
"INV-00803","2026-11","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U01","T067","Mert Demir","2026-11-05","1625","1625","0","2026-11-05","Paid","0","Current"
"INV-00804","2026-12","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U01","T067","Mert Demir","2026-12-05","1625","621","1004","2026-12-25","Partial","26","1-30 Days"
"INV-00805","2026-01","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U02","T068","Elif Koc","2026-01-05","1575","1575","0","2026-01-08","Paid","3","Current"
"INV-00806","2026-02","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U02","T068","Elif Koc","2026-02-05","1575","1575","0","2026-02-03","Paid","0","Current"
"INV-00807","2026-03","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U02","T068","Elif Koc","2026-03-05","1575","1575","0","2026-03-10","Paid","5","Current"
"INV-00808","2026-04","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U02","T068","Elif Koc","2026-04-05","1575","1575","0","2026-04-06","Paid","1","Current"
"INV-00809","2026-05","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U02","T068","Elif Koc","2026-05-05","1575","1575","0","2026-05-06","Paid","1","Current"
"INV-00810","2026-06","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U02","T068","Elif Koc","2026-06-05","1575","1575","0","2026-06-10","Paid","5","Current"
"INV-00811","2026-07","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U02","T068","Elif Koc","2026-07-05","1575","1575","0","2026-07-17","Paid Late","12","Current"
"INV-00812","2026-08","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U02","T068","Elif Koc","2026-08-05","1575","1575","0","2026-08-19","Paid Late","14","Current"
"INV-00813","2026-09","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U02","T068","Elif Koc","2026-09-05","1575","1575","0","2026-09-16","Paid Late","11","Current"
"INV-00814","2026-10","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U02","T068","Elif Koc","2026-10-05","1575","1575","0","2026-10-07","Paid","2","Current"
"INV-00815","2026-11","P10","Bosporus Place","Besiktas","Aylin Kaya","P10-U02","T068","Elif Koc","2026-11-05","1575","1575","0","2026-11-08","Paid","3","Current"
